timestamp,ambient_air_temperature_body,cabin_temperature,cabin_humidity_pct,hvac_blower_speed,ac_compressor_load_pct,window_open_pct,sunroof_position_pct,fuel_level_pct,distance_since_codes_cleared,distance_with_mil_lit,odometer_reading
2024-07-05T07:23:43+0000,34.7,22.9,64.4,35.0,64.0,15.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T07:23:44+0000,34.8,22.9,64.4,35.0,64.0,5.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T07:23:45+0000,34.8,22.9,64.4,35.0,64.0,15.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T07:23:46+0000,34.8,22.9,64.3,35.0,64.0,15.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T07:23:47+0000,34.8,22.9,64.4,34.0,64.0,15.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T07:23:48+0000,34.8,22.9,64.4,34.0,64.0,5.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T07:23:49+0000,34.8,22.9,64.4,34.0,64.0,15.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T07:23:50+0000,34.8,22.9,64.4,34.0,64.0,15.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T07:23:51+0000,34.8,22.8,64.3,34.0,64.0,15.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T07:23:52+0000,34.8,22.8,64.5,34.0,64.0,5.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T07:23:53+0000,34.8,22.8,64.4,33.0,64.0,5.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T07:23:54+0000,34.8,22.8,64.5,33.0,64.0,5.0,2.0,79.95,5692.0,0.0,42000.3
2024-07-05T07:23:55+0000,34.8,22.8,64.5,33.0,64.0,5.0,2.0,79.95,5692.0,0.0,42000.3
2024-07-05T07:23:56+0000,34.8,22.8,64.5,33.0,65.0,5.0,2.0,79.95,5692.0,0.0,42000.3
2024-07-05T07:23:57+0000,34.8,22.8,64.6,32.0,65.0,15.0,2.0,79.95,5692.0,0.0,42000.3
2024-07-05T07:23:58+0000,34.9,22.8,64.7,32.0,65.0,15.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:23:59+0000,34.9,22.8,64.7,32.0,65.0,15.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:00+0000,34.8,22.8,64.7,32.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:01+0000,34.8,22.8,64.7,31.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:02+0000,34.8,22.7,64.8,31.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:03+0000,34.8,22.7,64.7,30.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:04+0000,34.8,22.7,64.7,30.0,65.0,4.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:05+0000,34.8,22.7,64.6,30.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:06+0000,34.9,22.7,64.5,30.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:07+0000,34.9,22.7,64.5,30.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:08+0000,34.9,22.7,64.4,30.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:09+0000,34.9,22.7,64.5,30.0,65.0,15.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:10+0000,34.9,22.7,64.6,30.0,65.0,14.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:11+0000,34.9,22.7,64.6,30.0,65.0,14.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:12+0000,34.8,22.7,64.5,29.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:13+0000,34.8,22.7,64.5,29.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T07:24:14+0000,34.8,22.7,64.5,29.0,65.0,5.0,2.0,79.93,5692.0,0.0,42000.3
2024-07-05T07:24:15+0000,34.8,22.7,64.5,29.0,65.0,5.0,2.0,79.93,5692.0,0.0,42000.3
2024-07-05T07:24:16+0000,34.8,22.7,64.5,29.0,65.0,5.0,2.0,79.93,5692.0,0.0,42000.3
2024-07-05T07:24:17+0000,34.9,22.7,64.4,29.0,65.0,5.0,2.0,79.93,5692.0,0.0,42000.3
2024-07-05T07:24:18+0000,34.8,22.7,64.4,29.0,65.0,5.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T07:24:19+0000,34.8,22.6,64.4,29.0,65.0,5.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T07:24:20+0000,34.8,22.7,64.4,29.0,65.0,5.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T07:24:21+0000,34.8,22.6,64.5,29.0,65.0,16.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T07:24:22+0000,34.8,22.6,64.5,29.0,65.0,15.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T07:24:23+0000,34.8,22.6,64.5,29.0,65.0,15.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T07:24:24+0000,34.8,22.6,64.6,29.0,65.0,5.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T07:24:25+0000,34.8,22.6,64.6,28.0,65.0,6.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T07:24:26+0000,34.8,22.6,64.6,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T07:24:27+0000,34.8,22.6,64.5,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T07:24:28+0000,34.8,22.6,64.5,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T07:24:29+0000,34.8,22.6,64.5,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T07:24:30+0000,34.8,22.6,64.5,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T07:24:31+0000,34.8,22.6,64.5,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T07:24:32+0000,34.8,22.6,64.5,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T07:24:33+0000,34.8,22.6,64.5,27.0,66.0,15.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T07:24:34+0000,34.8,22.6,64.5,27.0,66.0,15.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T07:24:35+0000,34.8,22.6,64.5,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T07:24:36+0000,34.8,22.6,64.5,27.0,66.0,15.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T07:24:37+0000,34.8,22.6,64.5,27.0,66.0,15.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T07:24:38+0000,34.8,22.6,64.6,27.0,66.0,15.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T07:24:39+0000,34.9,22.6,64.5,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T07:24:40+0000,34.8,22.6,64.4,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T07:24:41+0000,34.8,22.6,64.4,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.5
2024-07-05T07:24:42+0000,34.8,22.6,64.4,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.5
2024-07-05T07:24:43+0000,34.8,22.6,64.4,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.5
2024-07-05T07:24:44+0000,34.8,22.6,64.4,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.5
2024-07-05T07:24:45+0000,34.8,22.6,64.3,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.5
2024-07-05T07:24:46+0000,34.8,22.6,64.3,27.0,66.0,5.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T07:24:47+0000,34.8,22.6,64.2,27.0,66.0,5.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T07:24:48+0000,34.8,22.6,64.1,27.0,66.0,4.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T07:24:49+0000,34.8,22.6,64.1,27.0,66.0,4.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T07:24:50+0000,34.8,22.6,64.1,27.0,66.0,5.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T07:24:51+0000,34.8,22.6,64.1,26.0,66.0,4.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T07:24:52+0000,34.8,22.6,64.1,26.0,66.0,5.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T07:24:53+0000,34.8,22.6,64.0,27.0,66.0,5.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T07:24:54+0000,34.8,22.6,63.9,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.5
2024-07-05T07:24:55+0000,34.8,22.6,64.0,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.5
2024-07-05T07:24:56+0000,34.8,22.6,64.0,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.5
2024-07-05T07:24:57+0000,34.8,22.6,64.1,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.5
2024-07-05T07:24:58+0000,34.8,22.6,64.0,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T07:24:59+0000,34.8,22.6,64.0,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T07:25:00+0000,34.8,22.6,64.0,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T07:25:01+0000,34.8,22.6,64.0,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T07:25:02+0000,34.8,22.6,64.0,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T07:25:03+0000,34.8,22.6,64.1,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T07:25:04+0000,34.8,22.6,64.0,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T07:25:05+0000,34.8,22.6,64.1,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T07:25:06+0000,34.8,22.6,64.0,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T07:25:07+0000,34.8,22.6,64.1,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T07:25:08+0000,34.8,22.6,64.1,26.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T07:25:09+0000,34.8,22.5,64.2,26.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T07:25:10+0000,34.8,22.5,64.1,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:11+0000,34.8,22.5,64.1,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:12+0000,34.8,22.5,64.1,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:13+0000,34.9,22.5,64.1,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:14+0000,34.9,22.5,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:15+0000,34.9,22.5,63.9,26.0,66.0,5.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:16+0000,34.9,22.5,63.9,26.0,66.0,5.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:17+0000,34.9,22.5,63.9,26.0,66.0,5.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:18+0000,34.8,22.5,63.9,26.0,66.0,5.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:19+0000,34.9,22.5,64.0,26.0,66.0,5.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:20+0000,34.9,22.5,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:21+0000,34.9,22.5,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:22+0000,34.9,22.5,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:23+0000,34.9,22.5,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:24+0000,34.9,22.6,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:25+0000,34.9,22.5,63.8,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:26+0000,34.9,22.5,63.8,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:27+0000,34.9,22.5,63.9,26.0,66.0,5.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:28+0000,34.9,22.5,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T07:25:29+0000,34.9,22.5,63.8,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:30+0000,34.9,22.6,63.8,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:31+0000,34.9,22.5,63.8,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:32+0000,34.9,22.6,63.8,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:33+0000,34.9,22.6,63.7,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:34+0000,34.9,22.6,63.6,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:35+0000,34.9,22.5,63.6,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:36+0000,34.9,22.5,63.6,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:37+0000,34.9,22.5,63.7,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:38+0000,34.9,22.5,63.8,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:39+0000,34.9,22.5,63.8,26.0,66.0,5.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:40+0000,34.9,22.5,63.7,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:41+0000,34.9,22.5,63.7,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:42+0000,34.9,22.5,63.6,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:43+0000,34.9,22.5,63.6,26.0,66.0,5.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:44+0000,34.9,22.5,63.6,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T07:25:45+0000,34.9,22.5,63.7,26.0,66.0,16.0,2.0,79.87,5693.0,0.0,42000.7
2024-07-05T07:25:46+0000,34.9,22.5,63.7,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.7
2024-07-05T07:25:47+0000,34.9,22.5,63.7,26.0,66.0,5.0,2.0,79.87,5693.0,0.0,42000.7
2024-07-05T07:25:48+0000,34.9,22.5,63.7,26.0,66.0,5.0,2.0,79.87,5693.0,0.0,42000.7
2024-07-05T07:25:49+0000,34.9,22.5,63.7,26.0,66.0,5.0,2.0,79.87,5693.0,0.0,42000.7
2024-07-05T07:25:50+0000,34.9,22.5,63.7,26.0,66.0,5.0,2.0,79.87,5693.0,0.0,42000.7
2024-07-05T07:25:51+0000,34.9,22.5,63.7,26.0,66.0,5.0,2.0,79.87,5693.0,0.0,42000.7
